student_id,roll_no,student_name,current_semester,risk_category,subject_code,subject_name,credits,semester,marks,grade,sgpa,cgpa
154,KTE23ME053,KTE23ME053,1,Safe,MEL333,MEL333,3,1,95,O,,
154,KTE23ME053,KTE23ME053,1,Safe,MET301,MET301,3,1,42,P,,
154,KTE23ME053,KTE23ME053,1,Safe,MET305,MET305,3,1,55,C,,
154,KTE23ME053,KTE23ME053,1,Safe,MET307,MET307,3,1,55,C,,
154,KTE23ME053,KTE23ME053,1,Safe,MEL331,MEL331,3,1,82,A,,
155,KTE23ME054,KTE23ME054,1,Safe,HUT300,HUT300,3,1,30,F,,
155,KTE23ME054,KTE23ME054,1,Safe,MCN301,MCN301,3,1,42,P,,
155,KTE23ME054,KTE23ME054,1,Safe,MEL333,MEL333,3,1,65,B,,
155,KTE23ME054,KTE23ME054,1,Safe,MET301,MET301,3,1,30,F,,
155,KTE23ME054,KTE23ME054,1,Safe,MET303,MET303,3,1,30,F,,
155,KTE23ME054,KTE23ME054,1,Safe,MET305,MET305,3,1,30,F,,
155,KTE23ME054,KTE23ME054,1,Safe,MET307,MET307,3,1,30,F,,
156,KTE23ME055,KTE23ME055,1,Safe,HUT300,HUT300,3,1,42,P,,
156,KTE23ME055,KTE23ME055,1,Safe,MEL333,MEL333,3,1,82,A,,
156,KTE23ME055,KTE23ME055,1,Safe,MET301,MET301,3,1,30,F,,
156,KTE23ME055,KTE23ME055,1,Safe,MET303,MET303,3,1,42,P,,
156,KTE23ME055,KTE23ME055,1,Safe,MET305,MET305,3,1,30,F,,
156,KTE23ME055,KTE23ME055,1,Safe,MET307,MET307,3,1,30,F,,
156,KTE23ME055,KTE23ME055,1,Safe,MEL331,MEL331,3,1,82,A,,
157,KTE23ME056,KTE23ME056,1,Safe,HUT300,HUT300,3,1,65,B,,
157,KTE23ME056,KTE23ME056,1,Safe,MCN301,MCN301,3,1,65,B,,
157,KTE23ME056,KTE23ME056,1,Safe,MEL333,MEL333,3,1,82,A,,
157,KTE23ME056,KTE23ME056,1,Safe,MET301,MET301,3,1,42,P,,
157,KTE23ME056,KTE23ME056,1,Safe,MET303,MET303,3,1,42,P,,
157,KTE23ME056,KTE23ME056,1,Safe,MET305,MET305,3,1,65,B,,
157,KTE23ME056,KTE23ME056,1,Safe,MET307,MET307,3,1,65,B,,
157,KTE23ME056,KTE23ME056,1,Safe,MEL331,MEL331,3,1,82,A,,
158,KTE23ME057,KTE23ME057,1,Safe,HUT300,HUT300,3,1,65,B,,
158,KTE23ME057,KTE23ME057,1,Safe,MCN301,MCN301,3,1,65,B,,
158,KTE23ME057,KTE23ME057,1,Safe,MEL333,MEL333,3,1,82,A,,
158,KTE23ME057,KTE23ME057,1,Safe,MET301,MET301,3,1,55,C,,
158,KTE23ME057,KTE23ME057,1,Safe,MET303,MET303,3,1,55,C,,
158,KTE23ME057,KTE23ME057,1,Safe,MET307,MET307,3,1,55,C,,
158,KTE23ME057,KTE23ME057,1,Safe,MEL331,MEL331,3,1,65,B,,
159,KTE23ME058,KTE23ME058,1,Safe,MEL333,MEL333,3,1,82,A,,
159,KTE23ME058,KTE23ME058,1,Safe,MET301,MET301,3,1,42,P,,
159,KTE23ME058,KTE23ME058,1,Safe,MET303,MET303,3,1,30,F,,
159,KTE23ME058,KTE23ME058,1,Safe,MET305,MET305,3,1,30,F,,
159,KTE23ME058,KTE23ME058,1,Safe,MET307,MET307,3,1,30,F,,
159,KTE23ME058,KTE23ME058,1,Safe,MEL331,MEL331,3,1,55,C,,
160,KTE23ME059,KTE23ME059,1,Safe,HUT300,HUT300,3,1,42,P,,
160,KTE23ME059,KTE23ME059,1,Safe,MCN301,MCN301,3,1,42,P,,
160,KTE23ME059,KTE23ME059,1,Safe,MEL333,MEL333,3,1,65,B,,
160,KTE23ME059,KTE23ME059,1,Safe,MET301,MET301,3,1,30,F,,
160,KTE23ME059,KTE23ME059,1,Safe,MET303,MET303,3,1,30,F,,
160,KTE23ME059,KTE23ME059,1,Safe,MET305,MET305,3,1,30,F,,
160,KTE23ME059,KTE23ME059,1,Safe,MET307,MET307,3,1,42,P,,
160,KTE23ME059,KTE23ME059,1,Safe,MEL331,MEL331,3,1,55,C,,
161,KTE23ME060,KTE23ME060,1,Safe,HUT300,HUT300,3,1,42,P,,
161,KTE23ME060,KTE23ME060,1,Safe,MCN301,MCN301,3,1,55,C,,
161,KTE23ME060,KTE23ME060,1,Safe,MEL333,MEL333,3,1,82,A,,
161,KTE23ME060,KTE23ME060,1,Safe,MET301,MET301,3,1,42,P,,
161,KTE23ME060,KTE23ME060,1,Safe,MET303,MET303,3,1,42,P,,
161,KTE23ME060,KTE23ME060,1,Safe,MET305,MET305,3,1,42,P,,
161,KTE23ME060,KTE23ME060,1,Safe,MET307,MET307,3,1,42,P,,
161,KTE23ME060,KTE23ME060,1,Safe,MEL331,MEL331,3,1,55,C,,
162,KTE23ME061,KTE23ME061,1,Safe,HUT300,HUT300,3,1,55,C,,
162,KTE23ME061,KTE23ME061,1,Safe,MCN301,MCN301,3,1,42,P,,
162,KTE23ME061,KTE23ME061,1,Safe,MEL333,MEL333,3,1,82,A,,
162,KTE23ME061,KTE23ME061,1,Safe,MET301,MET301,3,1,42,P,,
162,KTE23ME061,KTE23ME061,1,Safe,MET303,MET303,3,1,55,C,,
162,KTE23ME061,KTE23ME061,1,Safe,MET305,MET305,3,1,42,P,,
162,KTE23ME061,KTE23ME061,1,Safe,MET307,MET307,3,1,55,C,,
162,KTE23ME061,KTE23ME061,1,Safe,MEL331,MEL331,3,1,82,A,,
163,KTE23ME062,KTE23ME062,1,Safe,MCN301,MCN301,3,1,55,C,,
163,KTE23ME062,KTE23ME062,1,Safe,MEL333,MEL333,3,1,82,A,,
163,KTE23ME062,KTE23ME062,1,Safe,MET301,MET301,3,1,55,C,,
163,KTE23ME062,KTE23ME062,1,Safe,MET303,MET303,3,1,55,C,,
163,KTE23ME062,KTE23ME062,1,Safe,MET305,MET305,3,1,42,P,,
163,KTE23ME062,KTE23ME062,1,Safe,MET307,MET307,3,1,55,C,,
163,KTE23ME062,KTE23ME062,1,Safe,MEL331,MEL331,3,1,82,A,,
164,KTE23ME063,KTE23ME063,1,Safe,HUT300,HUT300,3,1,82,A,,
164,KTE23ME063,KTE23ME063,1,Safe,MCN301,MCN301,3,1,65,B,,
164,KTE23ME063,KTE23ME063,1,Safe,MEL333,MEL333,3,1,82,A,,
164,KTE23ME063,KTE23ME063,1,Safe,MET301,MET301,3,1,42,P,,
164,KTE23ME063,KTE23ME063,1,Safe,MET305,MET305,3,1,55,C,,
164,KTE23ME063,KTE23ME063,1,Safe,MET307,MET307,3,1,55,C,,
164,KTE23ME063,KTE23ME063,1,Safe,MEL331,MEL331,3,1,82,A,,
165,KTE23ME064,KTE23ME064,1,Safe,MCN301,MCN301,3,1,30,F,,
165,KTE23ME064,KTE23ME064,1,Safe,MEL333,MEL333,3,1,65,B,,
165,KTE23ME064,KTE23ME064,1,Safe,MET301,MET301,3,1,42,P,,
165,KTE23ME064,KTE23ME064,1,Safe,MET303,MET303,3,1,30,F,,
165,KTE23ME064,KTE23ME064,1,Safe,MET305,MET305,3,1,30,F,,
166,KTE23ME065,KTE23ME065,1,Safe,HUT300,HUT300,3,1,55,C,,
166,KTE23ME065,KTE23ME065,1,Safe,MEL333,MEL333,3,1,95,O,,
166,KTE23ME065,KTE23ME065,1,Safe,MET301,MET301,3,1,55,C,,
166,KTE23ME065,KTE23ME065,1,Safe,MET303,MET303,3,1,55,C,,
166,KTE23ME065,KTE23ME065,1,Safe,MET305,MET305,3,1,42,P,,
166,KTE23ME065,KTE23ME065,1,Safe,MET307,MET307,3,1,55,C,,
166,KTE23ME065,KTE23ME065,1,Safe,MEL331,MEL331,3,1,82,A,,
167,KTE23ME066,KTE23ME066,1,Safe,HUT300,HUT300,3,1,30,F,,
167,KTE23ME066,KTE23ME066,1,Safe,MEL333,MEL333,3,1,55,C,,
167,KTE23ME066,KTE23ME066,1,Safe,MET301,MET301,3,1,30,F,,
167,KTE23ME066,KTE23ME066,1,Safe,MET303,MET303,3,1,30,F,,
167,KTE23ME066,KTE23ME066,1,Safe,MET305,MET305,3,1,30,F,,
167,KTE23ME066,KTE23ME066,1,Safe,MET307,MET307,3,1,30,F,,
167,KTE23ME066,KTE23ME066,1,Safe,MEL331,MEL331,3,1,55,C,,
168,KTE23ME067,KTE23ME067,1,Safe,HUT300,HUT300,3,1,30,F,,
168,KTE23ME067,KTE23ME067,1,Safe,MCN301,MCN301,3,1,55,C,,
168,KTE23ME067,KTE23ME067,1,Safe,MEL333,MEL333,3,1,95,O,,
168,KTE23ME067,KTE23ME067,1,Safe,MET301,MET301,3,1,30,F,,
168,KTE23ME067,KTE23ME067,1,Safe,MET303,MET303,3,1,42,P,,
168,KTE23ME067,KTE23ME067,1,Safe,MET305,MET305,3,1,30,F,,
168,KTE23ME067,KTE23ME067,1,Safe,MET307,MET307,3,1,55,C,,
168,KTE23ME067,KTE23ME067,1,Safe,MEL331,MEL331,3,1,82,A,,
169,KTE23ME068,KTE23ME068,1,Safe,HUT300,HUT300,3,1,42,P,,
169,KTE23ME068,KTE23ME068,1,Safe,MCN301,MCN301,3,1,65,B,,
169,KTE23ME068,KTE23ME068,1,Safe,MEL333,MEL333,3,1,82,A,,
169,KTE23ME068,KTE23ME068,1,Safe,MET305,MET305,3,1,42,P,,
169,KTE23ME068,KTE23ME068,1,Safe,MET307,MET307,3,1,55,C,,
169,KTE23ME068,KTE23ME068,1,Safe,MEL331,MEL331,3,1,65,B,,
170,KTE23ME069,KTE23ME069,1,Safe,HUT300,HUT300,3,1,42,P,,
170,KTE23ME069,KTE23ME069,1,Safe,MCN301,MCN301,3,1,65,B,,
170,KTE23ME069,KTE23ME069,1,Safe,MEL333,MEL333,3,1,65,B,,
170,KTE23ME069,KTE23ME069,1,Safe,MET303,MET303,3,1,42,P,,
170,KTE23ME069,KTE23ME069,1,Safe,MET305,MET305,3,1,42,P,,
170,KTE23ME069,KTE23ME069,1,Safe,MET307,MET307,3,1,42,P,,
170,KTE23ME069,KTE23ME069,1,Safe,MEL331,MEL331,3,1,65,B,,
171,LKTE20ME073,LKTE20ME073,1,Safe,MET301,MET301,3,1,30,F,,
171,LKTE20ME073,LKTE20ME073,1,Safe,MET303,MET303,3,1,30,F,,
171,LKTE20ME073,LKTE20ME073,1,Safe,MET307,MET307,3,1,30,F,,
172,LKTE21ME061,LKTE21ME061,1,Safe,MET303,MET303,3,1,30,F,,
173,LKTE21ME073,LKTE21ME073,1,Safe,HUT300,HUT300,3,1,30,F,,
173,LKTE21ME073,LKTE21ME073,1,Safe,MET301,MET301,3,1,30,F,,
173,LKTE21ME073,LKTE21ME073,1,Safe,MET303,MET303,3,1,30,F,,
174,LKTE22ME076,LKTE22ME076,1,Safe,MCN301,MCN301,3,1,30,F,,
174,LKTE22ME076,LKTE22ME076,1,Safe,MEL333,MEL333,3,1,55,C,,
175,LKTE22ME079,LKTE22ME079,1,Safe,MCN301,MCN301,3,1,30,F,,
175,LKTE22ME079,LKTE22ME079,1,Safe,MEL333,MEL333,3,1,65,B,,
175,LKTE22ME079,LKTE22ME079,1,Safe,MET305,MET305,3,1,30,F,,
176,LKTE23ME070,LKTE23ME070,1,Safe,HUT300,HUT300,3,1,30,F,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MCN301,MCN301,3,1,55,C,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MEL333,MEL333,3,1,82,A,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MET301,MET301,3,1,30,F,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MET303,MET303,3,1,30,F,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MET305,MET305,3,1,30,F,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MET307,MET307,3,1,55,C,,
176,LKTE23ME070,LKTE23ME070,1,Safe,MEL331,MEL331,3,1,82,A,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MCN301,MCN301,3,1,65,B,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MEL333,MEL333,3,1,82,A,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MET301,MET301,3,1,42,P,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MET303,MET303,3,1,42,P,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MET305,MET305,3,1,42,P,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MET307,MET307,3,1,55,C,,
177,LKTE23ME071,LKTE23ME071,1,Safe,MEL331,MEL331,3,1,55,C,,
178,LKTE23ME072,LKTE23ME072,1,Safe,HUT300,HUT300,3,1,82,A,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MCN301,MCN301,3,1,65,B,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MEL333,MEL333,3,1,95,O,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MET301,MET301,3,1,65,B,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MET303,MET303,3,1,65,B,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MET305,MET305,3,1,65,B,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MET307,MET307,3,1,55,C,,
178,LKTE23ME072,LKTE23ME072,1,Safe,MEL331,MEL331,3,1,82,A,,
179,LKTE23ME073,LKTE23ME073,1,Safe,HUT300,HUT300,3,1,55,C,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MCN301,MCN301,3,1,55,C,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MEL333,MEL333,3,1,95,O,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MET301,MET301,3,1,55,C,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MET303,MET303,3,1,55,C,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MET305,MET305,3,1,42,P,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MET307,MET307,3,1,65,B,,
179,LKTE23ME073,LKTE23ME073,1,Safe,MEL331,MEL331,3,1,82,A,,
180,LKTE23ME074,LKTE23ME074,1,Safe,HUT300,HUT300,3,1,55,C,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MCN301,MCN301,3,1,42,P,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MEL333,MEL333,3,1,95,O,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MET301,MET301,3,1,30,F,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MET303,MET303,3,1,65,B,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MET305,MET305,3,1,30,F,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MET307,MET307,3,1,55,C,,
180,LKTE23ME074,LKTE23ME074,1,Safe,MEL331,MEL331,3,1,82,A,,
181,LKTE23ME075,LKTE23ME075,1,Safe,HUT300,HUT300,3,1,30,F,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MCN301,MCN301,3,1,55,C,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MEL333,MEL333,3,1,65,B,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MET301,MET301,3,1,42,P,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MET303,MET303,3,1,42,P,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MET305,MET305,3,1,30,F,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MET307,MET307,3,1,42,P,,
181,LKTE23ME075,LKTE23ME075,1,Safe,MEL331,MEL331,3,1,55,C,,
182,PKD20ME051,PKD20ME051,1,Safe,MET301,MET301,3,1,30,F,,
182,PKD20ME051,PKD20ME051,1,Safe,MET307,MET307,3,1,42,P,,
183,KTE20EE010,KTE20EE010,1,Safe,EET301,EET301,3,1,30,F,,
184,KTE20EE046,KTE20EE046,1,Safe,EET301,EET301,3,1,30,F,,
184,KTE20EE046,KTE20EE046,1,Safe,EET307,EET307,3,1,42,P,,
185,KTE21EE005,KTE21EE005,1,Safe,EET303,EET303,3,1,30,F,,
185,KTE21EE005,KTE21EE005,1,Safe,EET307,EET307,3,1,30,F,,
186,KTE21EE035,KTE21EE035,1,Safe,EET305,EET305,3,1,30,F,,
187,KTE22EE015,KTE22EE015,1,Safe,HUT310,HUT310,3,1,55,C,,
188,KTE22EE027,KTE22EE027,1,Safe,EET301,EET301,3,1,30,F,,
188,KTE22EE027,KTE22EE027,1,Safe,EET305,EET305,3,1,30,F,,
189,KTE22EE029,KTE22EE029,1,Safe,EET301,EET301,3,1,30,F,,
190,KTE22EE034,KTE22EE034,1,Safe,EET305,EET305,3,1,42,P,,
190,KTE22EE034,KTE22EE034,1,Safe,EET307,EET307,3,1,42,P,,
191,KTE22EE039,KTE22EE039,1,Safe,HUT310,HUT310,3,1,30,F,,
191,KTE22EE039,KTE22EE039,1,Safe,EET305,EET305,3,1,30,F,,
191,KTE22EE039,KTE22EE039,1,Safe,EET307,EET307,3,1,30,F,,
192,KTE22EE057,KTE22EE057,1,Safe,HUT310,HUT310,3,1,55,C,,
192,KTE22EE057,KTE22EE057,1,Safe,MCN301,MCN301,3,1,65,B,,
192,KTE22EE057,KTE22EE057,1,Safe,EET301,EET301,3,1,65,B,,
192,KTE22EE057,KTE22EE057,1,Safe,EET303,EET303,3,1,95,O,,
192,KTE22EE057,KTE22EE057,1,Safe,EET305,EET305,3,1,82,A,,
192,KTE22EE057,KTE22EE057,1,Safe,EET307,EET307,3,1,82,A,,
192,KTE22EE057,KTE22EE057,1,Safe,EEL331,EEL331,3,1,95,O,,
192,KTE22EE057,KTE22EE057,1,Safe,EEL333,EEL333,3,1,95,O,,
193,KTE22EE060,KTE22EE060,1,Safe,EET301,EET301,3,1,42,P,,
193,KTE22EE060,KTE22EE060,1,Safe,EET305,EET305,3,1,30,F,,
193,KTE22EE060,KTE22EE060,1,Safe,EET307,EET307,3,1,42,P,,
194,KTE23EE001,KTE23EE001,1,Safe,HUT310,HUT310,3,1,65,B,,
194,KTE23EE001,KTE23EE001,1,Safe,MCN301,MCN301,3,1,65,B,,
194,KTE23EE001,KTE23EE001,1,Safe,EET301,EET301,3,1,65,B,,
194,KTE23EE001,KTE23EE001,1,Safe,EET303,EET303,3,1,82,A,,
194,KTE23EE001,KTE23EE001,1,Safe,EET305,EET305,3,1,82,A,,
194,KTE23EE001,KTE23EE001,1,Safe,EET307,EET307,3,1,82,A,,
194,KTE23EE001,KTE23EE001,1,Safe,EEL331,EEL331,3,1,95,O,,
194,KTE23EE001,KTE23EE001,1,Safe,EEL333,EEL333,3,1,95,O,,
195,KTE23EE002,KTE23EE002,1,Safe,HUT310,HUT310,3,1,30,F,,
195,KTE23EE002,KTE23EE002,1,Safe,MCN301,MCN301,3,1,42,P,,
195,KTE23EE002,KTE23EE002,1,Safe,EET301,EET301,3,1,42,P,,
195,KTE23EE002,KTE23EE002,1,Safe,EET303,EET303,3,1,42,P,,
195,KTE23EE002,KTE23EE002,1,Safe,EET305,EET305,3,1,30,F,,
195,KTE23EE002,KTE23EE002,1,Safe,EET307,EET307,3,1,42,P,,
195,KTE23EE002,KTE23EE002,1,Safe,EEL331,EEL331,3,1,65,B,,
195,KTE23EE002,KTE23EE002,1,Safe,EEL333,EEL333,3,1,82,A,,
196,KTE23EE003,KTE23EE003,1,Safe,HUT310,HUT310,3,1,42,P,,
196,KTE23EE003,KTE23EE003,1,Safe,MCN301,MCN301,3,1,55,C,,
196,KTE23EE003,KTE23EE003,1,Safe,EET301,EET301,3,1,82,A,,
196,KTE23EE003,KTE23EE003,1,Safe,EET303,EET303,3,1,55,C,,
196,KTE23EE003,KTE23EE003,1,Safe,EET305,EET305,3,1,55,C,,
196,KTE23EE003,KTE23EE003,1,Safe,EET307,EET307,3,1,82,A,,
196,KTE23EE003,KTE23EE003,1,Safe,EEL331,EEL331,3,1,95,O,,
196,KTE23EE003,KTE23EE003,1,Safe,EEL333,EEL333,3,1,82,A,,
197,KTE23EE004,KTE23EE004,1,Safe,HUT310,HUT310,3,1,55,C,,
197,KTE23EE004,KTE23EE004,1,Safe,MCN301,MCN301,3,1,55,C,,
197,KTE23EE004,KTE23EE004,1,Safe,EET301,EET301,3,1,65,B,,
197,KTE23EE004,KTE23EE004,1,Safe,EET303,EET303,3,1,55,C,,
197,KTE23EE004,KTE23EE004,1,Safe,EET305,EET305,3,1,55,C,,
197,KTE23EE004,KTE23EE004,1,Safe,EET307,EET307,3,1,65,B,,
197,KTE23EE004,KTE23EE004,1,Safe,EEL331,EEL331,3,1,82,A,,
197,KTE23EE004,KTE23EE004,1,Safe,EEL333,EEL333,3,1,82,A,,
198,KTE23EE005,KTE23EE005,1,Safe,HUT310,HUT310,3,1,42,P,,
198,KTE23EE005,KTE23EE005,1,Safe,MCN301,MCN301,3,1,55,C,,
198,KTE23EE005,KTE23EE005,1,Safe,EET301,EET301,3,1,55,C,,
198,KTE23EE005,KTE23EE005,1,Safe,EET303,EET303,3,1,55,C,,
198,KTE23EE005,KTE23EE005,1,Safe,EET305,EET305,3,1,30,F,,
198,KTE23EE005,KTE23EE005,1,Safe,EEL331,EEL331,3,1,82,A,,
198,KTE23EE005,KTE23EE005,1,Safe,EEL333,EEL333,3,1,65,B,,
199,KTE23EE006,KTE23EE006,1,Safe,HUT310,HUT310,3,1,42,P,,
199,KTE23EE006,KTE23EE006,1,Safe,MCN301,MCN301,3,1,55,C,,
199,KTE23EE006,KTE23EE006,1,Safe,EET301,EET301,3,1,42,P,,
199,KTE23EE006,KTE23EE006,1,Safe,EET303,EET303,3,1,55,C,,
199,KTE23EE006,KTE23EE006,1,Safe,EET305,EET305,3,1,42,P,,
199,KTE23EE006,KTE23EE006,1,Safe,EET307,EET307,3,1,65,B,,
199,KTE23EE006,KTE23EE006,1,Safe,EEL331,EEL331,3,1,82,A,,
199,KTE23EE006,KTE23EE006,1,Safe,EEL333,EEL333,3,1,65,B,,
200,KTE23EE007,KTE23EE007,1,Safe,HUT310,HUT310,3,1,42,P,,
200,KTE23EE007,KTE23EE007,1,Safe,EET301,EET301,3,1,30,F,,
200,KTE23EE007,KTE23EE007,1,Safe,EET303,EET303,3,1,30,F,,
200,KTE23EE007,KTE23EE007,1,Safe,EET305,EET305,3,1,30,F,,
200,KTE23EE007,KTE23EE007,1,Safe,EET307,EET307,3,1,30,F,,
200,KTE23EE007,KTE23EE007,1,Safe,EEL331,EEL331,3,1,65,B,,
200,KTE23EE007,KTE23EE007,1,Safe,EEL333,EEL333,3,1,30,F,,
201,KTE23EE008,KTE23EE008,1,Safe,HUT310,HUT310,3,1,65,B,,
201,KTE23EE008,KTE23EE008,1,Safe,MCN301,MCN301,3,1,65,B,,
201,KTE23EE008,KTE23EE008,1,Safe,EET301,EET301,3,1,65,B,,
201,KTE23EE008,KTE23EE008,1,Safe,EET303,EET303,3,1,65,B,,
201,KTE23EE008,KTE23EE008,1,Safe,EET305,EET305,3,1,82,A,,
201,KTE23EE008,KTE23EE008,1,Safe,EET307,EET307,3,1,82,A,,
201,KTE23EE008,KTE23EE008,1,Safe,EEL331,EEL331,3,1,95,O,,
201,KTE23EE008,KTE23EE008,1,Safe,EEL333,EEL333,3,1,95,O,,
202,KTE23EE009,KTE23EE009,1,Safe,HUT310,HUT310,3,1,30,F,,
202,KTE23EE009,KTE23EE009,1,Safe,MCN301,MCN301,3,1,65,B,,
202,KTE23EE009,KTE23EE009,1,Safe,EET301,EET301,3,1,55,C,,
202,KTE23EE009,KTE23EE009,1,Safe,EET303,EET303,3,1,42,P,,
202,KTE23EE009,KTE23EE009,1,Safe,EET305,EET305,3,1,30,F,,
202,KTE23EE009,KTE23EE009,1,Safe,EET307,EET307,3,1,42,P,,
202,KTE23EE009,KTE23EE009,1,Safe,EEL331,EEL331,3,1,82,A,,
202,KTE23EE009,KTE23EE009,1,Safe,EEL333,EEL333,3,1,82,A,,
203,KTE23EE010,KTE23EE010,1,Safe,HUT310,HUT310,3,1,65,B,,
203,KTE23EE010,KTE23EE010,1,Safe,MCN301,MCN301,3,1,82,A,,
203,KTE23EE010,KTE23EE010,1,Safe,EET301,EET301,3,1,82,A,,
203,KTE23EE010,KTE23EE010,1,Safe,EET303,EET303,3,1,95,O,,
203,KTE23EE010,KTE23EE010,1,Safe,EET305,EET305,3,1,65,B,,
203,KTE23EE010,KTE23EE010,1,Safe,EET307,EET307,3,1,82,A,,
203,KTE23EE010,KTE23EE010,1,Safe,EEL331,EEL331,3,1,95,O,,
203,KTE23EE010,KTE23EE010,1,Safe,EEL333,EEL333,3,1,95,O,,
204,KTE23EE011,KTE23EE011,1,Safe,HUT310,HUT310,3,1,55,C,,
204,KTE23EE011,KTE23EE011,1,Safe,MCN301,MCN301,3,1,82,A,,
204,KTE23EE011,KTE23EE011,1,Safe,EET301,EET301,3,1,55,C,,
204,KTE23EE011,KTE23EE011,1,Safe,EET303,EET303,3,1,82,A,,
204,KTE23EE011,KTE23EE011,1,Safe,EET305,EET305,3,1,65,B,,
204,KTE23EE011,KTE23EE011,1,Safe,EET307,EET307,3,1,95,O,,
204,KTE23EE011,KTE23EE011,1,Safe,EEL331,EEL331,3,1,95,O,,
204,KTE23EE011,KTE23EE011,1,Safe,EEL333,EEL333,3,1,95,O,,
205,KTE23EE012,KTE23EE012,1,Safe,HUT310,HUT310,3,1,42,P,,
205,KTE23EE012,KTE23EE012,1,Safe,MCN301,MCN301,3,1,82,A,,
205,KTE23EE012,KTE23EE012,1,Safe,EET301,EET301,3,1,42,P,,
205,KTE23EE012,KTE23EE012,1,Safe,EET303,EET303,3,1,42,P,,
205,KTE23EE012,KTE23EE012,1,Safe,EET305,EET305,3,1,42,P,,
205,KTE23EE012,KTE23EE012,1,Safe,EET307,EET307,3,1,55,C,,
205,KTE23EE012,KTE23EE012,1,Safe,EEL331,EEL331,3,1,82,A,,
205,KTE23EE012,KTE23EE012,1,Safe,EEL333,EEL333,3,1,82,A,,
206,KTE23EE013,KTE23EE013,1,Safe,HUT310,HUT310,3,1,55,C,,
206,KTE23EE013,KTE23EE013,1,Safe,MCN301,MCN301,3,1,82,A,,
206,KTE23EE013,KTE23EE013,1,Safe,EET301,EET301,3,1,55,C,,
206,KTE23EE013,KTE23EE013,1,Safe,EET303,EET303,3,1,65,B,,
206,KTE23EE013,KTE23EE013,1,Safe,EET305,EET305,3,1,42,P,,
206,KTE23EE013,KTE23EE013,1,Safe,EET307,EET307,3,1,42,P,,
206,KTE23EE013,KTE23EE013,1,Safe,EEL331,EEL331,3,1,95,O,,
206,KTE23EE013,KTE23EE013,1,Safe,EEL333,EEL333,3,1,82,A,,
207,KTE23EE014,KTE23EE014,1,Safe,HUT310,HUT310,3,1,82,A,,
207,KTE23EE014,KTE23EE014,1,Safe,MCN301,MCN301,3,1,82,A,,
207,KTE23EE014,KTE23EE014,1,Safe,EET301,EET301,3,1,82,A,,
207,KTE23EE014,KTE23EE014,1,Safe,EET303,EET303,3,1,95,O,,
207,KTE23EE014,KTE23EE014,1,Safe,EET305,EET305,3,1,82,A,,
207,KTE23EE014,KTE23EE014,1,Safe,EET307,EET307,3,1,95,O,,
207,KTE23EE014,KTE23EE014,1,Safe,EEL331,EEL331,3,1,95,O,,
207,KTE23EE014,KTE23EE014,1,Safe,EEL333,EEL333,3,1,95,O,,
208,KTE23EE015,KTE23EE015,1,Safe,HUT310,HUT310,3,1,82,A,,
208,KTE23EE015,KTE23EE015,1,Safe,MCN301,MCN301,3,1,82,A,,
208,KTE23EE015,KTE23EE015,1,Safe,EET301,EET301,3,1,65,B,,
208,KTE23EE015,KTE23EE015,1,Safe,EET303,EET303,3,1,65,B,,
208,KTE23EE015,KTE23EE015,1,Safe,EET307,EET307,3,1,55,C,,
208,KTE23EE015,KTE23EE015,1,Safe,EEL331,EEL331,3,1,95,O,,
208,KTE23EE015,KTE23EE015,1,Safe,EEL333,EEL333,3,1,82,A,,
